"price";"date";"bedrooms";"bathrooms";"sqft_living";"sqft_lot";"floors";"waterfront";"view";"condition";"grade";"sqft_above";"sqft_basement";"yr_built";"yr_renovated";"zipcode";"lat";"long";"sqft_living15";"sqft_lot15"
245000;"2015 Mar";3;2,25;1350;6775;1;0;0;3;7;930;420;1981;0;98032;47,3593;-122,289;1460;7210
405000;"2014 Dec";3;2;1440;7425;1;0;0;4;7;1440;0;1965;0;98034;47,7243;-122,185;1800;8344
585000;"2015 Mar";4;2,5;2200;9099;2;0;0;3;8;2200;0;1994;0;98034;47,733;-122,225;2270;8900
370000;"2014 Nov";3;1,5;1320;7201;1;0;0;3;7;1320;0;1971;0;98034;47,7126;-122,211;1380;7201
1620000;"2014 Aug";4;3,25;3820;8114;2;0;0;3;10;3820;0;2005;0;98004;47,5837;-122,194;2440;9195
425000;"2014 May";3;2,25;1820;8058;1;0;0;3;7;1260;560;1974;0;98034;47,7241;-122,168;1850;7384
432000;"2014 Jul";3;2;1870;7080;1;0;0;4;7;1210;660;1969;0;98034;47,7244;-122,179;1620;8000
465000;"2014 May";3;2;1560;8640;1;0;0;5;7;1560;0;1967;0;98034;47,7294;-122,186;1970;8625
730000;"2014 Oct";4;3,5;3370;5638;2;0;0;3;10;2250;1120;2001;0;98034;47,7196;-122,223;3080;7200
6e+05;"2014 May";4;2;2510;38141;1;0;0;3;9;2510;0;1960;0;98034;47,7219;-122,258;3180;11760
590000;"2014 Jul";3;2,5;1990;8325;2;0;0;4;8;1310;680;1997;0;98034;47,705;-122,201;2450;10606
445000;"2015 Mar";2;1;910;7200;1;0;1;4;7;830;80;1936;0;98136;47,5145;-122,39;1700;7200
315000;"2014 Nov";2;1;900;8556;1;0;0;3;6;760;140;1941;0;98136;47,5148;-122,386;1500;8556
1400000;"2014 Aug";5;3;3850;14990;1;0;0;4;9;2290;1560;1964;0;98004;47,6425;-122,218;3010;15001
185000;"2014 Dec";3;1;1240;9198;1,5;0;0;4;7;1240;0;1959;0;98032;47,37;-122,297;1170;8970
1500000;"2014 May";3;1,75;2430;12757;1;0;2;4;8;1340;1090;1952;0;98004;47,6201;-122,209;2930;12450
756450;"2014 Dec";4;2;3210;8400;1,5;0;0;5;7;2040;1170;1914;0;98136;47,5322;-122,391;2540;6458
536650;"2015 Apr";3;1,75;2090;8910;1;0;0;3;8;1230;860;1975;0;98034;47,7149;-122,222;2310;10695
415000;"2014 Nov";2;1,75;1550;4257;1;0;3;3;7;830;720;1953;0;98136;47,5274;-122,384;1920;5100
440000;"2014 June";4;2;1450;8400;1,5;0;0;4;7;1450;0;1962;0;98034;47,7285;-122,24;1450;7440
5e+05;"2015 May";4;2,5;1770;8155;1,5;0;0;4;6;1770;0;1970;1993;98034;47,719;-122,173;1460;7360
423000;"2014 Aug";4;1,75;1700;9000;1;0;0;3;7;1700;0;1967;0;98034;47,7308;-122,18;1930;7818
299000;"2015 Feb";2;1,5;1160;3838;2;0;0;3;7;1160;0;1983;0;98034;47,7255;-122,164;1410;3780
405000;"2014 Jul";3;1,5;1600;7500;1;0;0;3;7;1600;0;1966;0;98034;47,721;-122,182;1700;7500
1110000;"2014 May";4;1,5;2310;13300;1;0;0;3;7;1890;420;1950;0;98004;47,6232;-122,21;2840;12744
350000;"2014 Jul";4;2;1720;7210;1;0;0;3;7;860;860;1971;0;98034;47,7307;-122,239;1250;7210
626000;"2014 Sep";4;1,75;1350;9293;1;0;0;4;7;1350;0;1954;0;98004;47,6335;-122,196;1890;9293
2135000;"2014 Aug";4;3,25;3860;17820;1;0;4;4;10;2630;1230;1975;0;98004;47,6224;-122,215;4590;23760
486000;"2015 Apr";4;3;2260;7336;2;0;0;4;7;2260;0;1977;0;98034;47,7297;-122,219;2200;7724
1450000;"2015 Mar";4;3,5;3720;8301;2;0;0;3;10;2880;840;2008;0;98004;47,5885;-122,199;2080;9676
385000;"2014 Aug";3;2,25;2110;8000;2;0;0;3;8;2110;0;1975;0;98034;47,7311;-122,204;1740;7270
605000;"2015 Mar";4;2,75;1670;6000;1;0;0;5;7;840;830;1917;0;98136;47,5496;-122,385;1100;6000
489950;"2014 June";3;2,25;1820;7326;2;0;0;3;8;1820;0;1983;0;98034;47,7133;-122,217;2430;NA
330000;"2014 Aug";3;1,75;1340;10276;1;0;0;4;7;1340;0;1961;0;98034;47,7207;-122,222;2950;7987
402200;"2014 Jul";3;1,75;1790;6980;1;0;0;3;7;1330;460;1980;0;98034;47,7311;-122,226;1770;8081
650000;"2015 Apr";3;1;1520;10227;1;0;0;4;6;1520;0;1951;0;98004;47,5872;-122,196;2710;10912
815000;"2014 Jul";3;1,5;1370;8671;1;0;0;3;7;1370;0;1955;0;98004;47,6217;-122,198;1580;8671
1650000;"2014 Aug";4;2,25;2920;NA;1;0;0;4;11;2920;0;1966;0;98004;47,6237;-122,228;3080;20400
345000;"2014 May";3;1,75;1090;7200;1;0;0;3;7;1090;0;1968;0;98034;47,7227;-122,179;1240;7200
895000;"2014 June";5;2,5;2550;20875;1;0;0;4;9;1610;940;1953;0;98004;47,6336;-122,192;2510;21673
749950;"2014 Nov";4;NA;2370;2971;2;0;2;3;9;2080;290;2008;0;98034;47,7064;-122,224;2970;7500
1650000;"2015 Feb";4;2,5;2780;11904;1;0;1;5;8;1730;1050;1951;0;98004;47,6209;-122,216;3590;13860
395000;"2014 Oct";5;1,75;2100;9599;1;0;0;3;7;1060;1040;1961;0;98034;47,7097;-122,216;1680;10712
943500;"2014 Oct";3;2,25;2370;10890;2;0;0;4;7;2370;0;1980;0;98004;47,5827;-122,197;2370;9514
899000;"2014 June";3;1;1480;6978;2;0;0;4;8;1480;0;1949;1985;98004;47,6497;-122,217;2660;13062
1890000;"2014 Dec";4;4,25;4285;9345;2;0;0;3;10;4285;0;2013;0;98004;47,6332;-122,199;1570;8994
745000;"2014 May";3;1,75;1490;9800;1;0;0;4;7;1140;350;1947;0;98004;47,584;-122,198;2310;9800
1030000;"2015 Mar";4;2,5;2620;11200;1;0;0;4;8;1770;850;1962;0;98004;47,5876;-122,193;2360;11200
90000;"2014 May";2;1;790;2640;1;0;0;3;7;790;0;1973;0;98034;47,7351;-122,178;1310;2064
1085500;"2014 Jul";4;2,75;3010;10830;2;0;3;4;9;3010;0;1980;0;98034;47,7005;-122,232;3010;10650
4e+05;"2014 Oct";2;1,75;960;6200;1;0;0;4;7;960;0;1946;0;98136;47,5551;-122,396;1000;6000
431000;"2014 Sep";2;1;1000;6500;1;0;0;4;7;1000;0;1918;0;98136;47,5474;-122,388;1280;6500
2535000;"2014 Jul";5;3,25;3730;10626;1;0;4;4;10;3730;0;1963;0;98004;47,624;-122,221;4180;19110
325000;"2014 Aug";2;1;900;8374;1;0;0;3;7;900;0;1984;0;98034;47,7282;-122,225;1580;8965
945000;"2014 May";4;2;2840;13367;1;0;0;3;7;1420;1420;1952;0;98004;47,6237;-122,21;2840;12744
1100000;"2014 Jul";4;3,5;2210;7597;1;0;0;4;9;1550;660;1977;2006;98004;47,5816;-122,197;2370;8811
2408000;"2015 Apr";5;2,5;4600;23250;1,5;0;2;3;9;3600;1000;1918;2003;98004;47,623;-122,218;5500;20066
670000;"2014 Dec";5;3,5;3860;9600;1;0;3;4;8;2660;1200;1973;0;98034;47,7139;-122,223;2440;9600
287000;"2015 Jan";4;2,25;1980;7081;1;0;0;3;7;1470;510;1977;0;98032;47,3669;-122,288;1980;7081
355000;"2015 Apr";3;1,5;1370;4790;2;0;0;4;7;1370;0;1982;0;98034;47,7253;-122,164;1370;3799
410000;"2014 Jul";4;2,5;1700;9000;1;0;0;5;7;1700;0;1972;0;98034;47,7306;-122,233;1370;7592
1749000;"2014 Jul";4;2,5;3910;22710;1,5;0;0;3;8;3910;0;1908;2003;98004;47,6295;-122,217;2920;16544
870000;"2015 Mar";4;1,75;2780;11000;1;0;0;3;9;1560;1220;1964;0;98004;47,595;-122,203;2350;11700
446000;"2014 Aug";4;2,5;1530;8375;1;0;0;3;7;1020;510;1974;0;98034;47,7174;-122,236;1650;9794
399950;"2015 May";3;2,5;1510;7300;1;0;0;3;7;1040;470;1974;0;98034;47,7153;-122,211;1360;7300
860000;"2015 May";5;2,25;1960;8592;1;0;0;4;8;1290;670;1958;0;98004;47,6066;-122,192;1720;8592
442573;"2014 Aug";3;1,75;1780;7567;1;0;0;3;7;1290;490;1980;0;98034;47,7314;-122,225;1910;8645
485000;"2014 May";3;2;1610;4160;1;0;0;4;7;1010;600;1917;0;98136;47,5421;-122,388;1040;4400
1610000;"2014 Nov";4;2,75;4270;25807;2;0;0;3;11;4270;0;1996;0;98004;47,5951;-122,206;3860;20723
4e+05;"2014 Oct";3;1,5;1330;9900;1;0;0;3;7;1330;0;1956;0;98034;47,7167;-122,233;1940;9900
334009;"2014 Jul";4;2;1650;9305;1;0;0;4;6;1650;0;1960;0;98034;47,7183;-122,213;1860;7486
453000;"2015 Mar";3;1;2160;NA;1,5;0;0;4;7;2160;0;1968;0;98034;47,7277;-122,185;2270;10080
672000;"2014 Dec";3;1;1220;8573;1;0;0;4;7;1220;0;1954;0;98004;47,6088;-122,193;1390;8573
180000;"2015 Apr";3;1;1610;8500;1,5;0;0;3;7;1610;0;1959;0;98032;47,3717;-122,297;1070;8750
460000;"2015 Mar";3;2,25;1620;7350;1;0;0;3;7;1170;450;1969;0;98034;47,7248;-122,179;1800;7350
565000;"2015 Feb";4;1,5;2190;8296;2;0;0;3;7;2190;0;1935;1963;98136;47,5158;-122,385;1160;8160
531000;"2015 Mar";3;2,25;1910;8390;1;0;0;3;7;1910;0;1979;0;98034;47,73;-122,216;2410;8390
915000;"2015 Feb";3;2,75;2800;9750;1;0;0;5;7;1400;1400;1957;0;98004;47,5862;-122,202;2800;9530
550000;"2014 June";4;2,5;2700;5100;1;0;0;4;8;1440;1260;1968;0;98136;47,5331;-122,384;1880;5100
262500;"2014 Nov";4;2,75;1500;7036;1;0;0;3;7;1060;440;1979;0;98032;47,3665;-122,276;1620;7200
540000;"2015 Jan";4;2,5;2050;3784;2;0;0;3;8;2050;0;2001;0;98034;47,7189;-122,181;2050;3366
667500;"2014 Nov";3;1,75;2130;20423;1;0;0;3;9;2130;0;1953;0;98004;47,6339;-122,192;2370;20875
1700000;"2014 June";5;3,5;5850;22885;2;0;2;4;11;4670;1180;1978;0;98004;47,606;-122,211;3240;19020
680000;"2015 Apr";2;1;1020;8442;1;0;4;4;7;920;100;1941;0;98136;47,5145;-122,391;2550;10323
825000;"2014 Aug";3;2,75;3040;24192;2;0;0;4;10;3040;0;1987;0;98034;47,7108;-122,225;2770;5728
553000;"2015 Apr";3;1;1380;6250;1;0;0;4;7;1380;0;1918;0;98136;47,5514;-122,385;2270;6250
589500;"2015 May";4;NA;1440;3200;1;0;1;4;7;960;480;1960;0;98136;47,5269;-122,383;1650;6400
744000;"2014 May";4;3;1980;5352;2,5;0;0;3;8;1980;0;1941;2005;98136;47,532;-122,385;1680;5352
830000;"2014 June";3;3;2080;10521;1,5;0;0;3;9;2080;0;2004;0;98034;47,6987;-122,228;3730;11840
241000;"2015 Feb";3;1;1020;7538;1;0;0;3;7;1020;0;1981;0;98032;47,3587;-122,288;1650;7201
1148000;"2014 Aug";10;5,25;4590;10920;1;0;2;3;9;2500;2090;2008;0;98004;47,5861;-122,113;2730;10400
375000;"2014 Dec";3;2,25;1330;8004;2;0;0;3;7;1330;0;1985;0;98034;47,7098;-122,217;1300;7971
336000;"2014 Jul";4;2,25;2210;11700;2;0;0;4;8;2210;0;1967;0;98032;47,3648;-122,284;2040;9000
530000;"2014 Jul";4;2,25;2130;8640;1;0;0;3;7;1430;700;1969;0;98034;47,7087;-122,198;2120;8826
860000;"2014 May";4;2,5;3560;11119;1;0;2;3;10;2290;1270;1986;0;98004;47,6456;-122,19;3290;11385
530000;"2014 Nov";3;2,75;2100;NA;1;0;0;4;7;2100;0;1955;0;98034;47,7206;-122,248;2100;15500
520000;"2014 June";4;1;2080;3500;1,5;0;0;5;7;1260;820;1926;0;98136;47,5445;-122,383;1380;5900
520000;"2015 Apr";3;2;1510;3760;1;0;0;5;7;930;580;1925;0;98136;47,5425;-122,39;1510;3760
330000;"2015 May";3;1;1060;20040;1;0;0;3;6;1060;0;1943;0;98034;47,7281;-122,235;1768;10800
372000;"2014 Oct";3;2,5;1710;5633;2;0;0;3;7;1710;0;1981;0;98034;47,7232;-122,161;1540;5000
620000;"2015 Mar";5;1;2230;16800;1,5;0;3;4;7;1700;530;1923;0;98136;47,5161;-122,395;2730;18400
3168750;"2014 Aug";5;3,5;4330;11979;1;0;4;3;12;2090;2240;2008;0;98004;47,6251;-122,218;4320;12000
1775000;"2014 Oct";3;2,25;4320;19225;1;0;0;4;10;2160;2160;1972;0;98004;47,6368;-122,216;3430;18469
635000;"2014 June";3;NA;3350;4007;2;0;0;3;8;2550;800;2005;0;98034;47,7277;-122,207;2340;4167
436000;"2015 Jan";4;1;1200;6600;1,5;0;2;3;7;1200;0;1908;0;98136;47,5372;-122,382;1810;6600
1240000;"2014 June";4;3,5;3820;13224;2;0;0;3;10;3280;540;1990;0;98004;47,6005;-122,199;3340;9700
348580;"2014 May";3;1;1220;NA;1;0;0;3;7;1220;0;1966;0;98034;47,7317;-122,201;1340;7876
240000;"2015 Jan";4;1,5;1780;14810;1;0;0;4;8;1180;600;1950;0;98032;47,3581;-122,288;1450;6728
765000;"2014 Oct";3;1;1220;7585;1;0;0;4;7;1220;0;1954;0;98004;47,6094;-122,194;1380;8918
449950;"2015 May";4;1,5;1800;10150;1,5;0;0;4;7;1800;0;1958;0;98034;47,7325;-122,242;1630;10660
1900000;"2014 Jul";4;2,5;3680;13351;2;0;2;5;9;3680;0;1946;1982;98004;47,6154;-122,214;3410;11700
265000;"2014 Jul";3;1,75;2200;7200;1;0;0;3;8;1270;930;1962;0;98032;47,3745;-122,276;1800;8000
307500;"2014 Sep";3;1;980;6530;1;0;0;3;NA;980;0;1969;0;98034;47,7133;-122,213;1220;6723
375000;"2014 June";2;1;820;6250;1;0;0;4;NA;820;0;1922;0;98136;47,5479;-122,384;1300;6250
402000;"2014 June";3;1,5;1450;7375;1;0;0;3;7;1010;440;1968;0;98034;47,7212;-122,179;1350;7440
345000;"2015 Apr";3;1,75;1380;10529;1;0;0;3;7;1380;0;1967;0;98034;47,7119;-122,233;1670;5694
480000;"2014 Aug";3;1,75;1710;4080;1;0;0;4;7;1130;580;1979;0;98136;47,5563;-122,392;1200;4080
540000;"2014 Oct";5;3;2570;5590;1;0;0;3;8;1580;990;2009;0;98034;47,7271;-122,228;2020;10500
245000;"2015 Feb";3;1,5;1330;7125;2;0;0;3;7;1330;0;1968;0;98034;47,7308;-122,194;1570;7350
1795000;"2014 Dec";5;2,75;2880;20274;1;0;3;4;9;1660;1220;1959;0;98004;47,6267;-122,222;3750;20220
1886700;"2014 May";5;3,5;4180;17935;2;0;0;3;11;4180;0;2004;0;98004;47,5873;-122,202;2950;13760
390000;"2015 Mar";5;1,75;2250;8970;1;0;0;4;7;1500;750;1966;0;98034;47,7217;-122,188;1940;8710
470000;"2014 Sep";3;2,5;2000;8424;1;0;0;4;7;1300;700;1968;0;98034;47,7089;-122,201;2110;8400
572500;"2014 Oct";5;1,75;2330;4947;1;0;0;4;8;1380;950;1955;0;98136;47,5352;-122,392;2120;5605
383000;"2014 Oct";3;1,75;1410;7215;1;0;0;3;7;1410;0;1967;0;98034;47,7343;-122,193;1550;7600
975000;"2014 Dec";4;2,25;2420;15482;2;0;0;4;8;2420;0;1925;1997;98004;47,5907;-122,196;2870;13905
720000;"2015 Mar";2;1;1370;9460;1;0;0;3;6;1370;0;1950;0;98004;47,6238;-122,191;1690;9930
4e+05;"2014 Sep";3;2,25;1180;14258;2;0;0;3;7;1180;0;1987;0;98034;47,7112;-122,238;1860;10390
326250;"2014 Jul";3;1;1060;9663;1;0;0;3;7;1060;0;1967;0;98034;47,7244;-122,226;1320;10162
625000;"2014 Aug";4;3;2190;12825;1;0;0;3;9;1520;670;1989;0;98034;47,7107;-122,229;3050;4673
129000;"2014 Nov";2;1;760;5240;1;0;0;3;6;760;0;1949;0;98032;47,388;-122,234;980;NA
286000;"2014 Jul";2;1;1170;6543;1;0;0;3;7;1170;0;1913;0;98136;47,537;-122,385;1550;7225
380000;"2014 May";3;2;1660;8281;1;0;0;3;7;1660;0;1949;0;98136;47,5568;-122,382;1660;7559
289000;"2014 Sep";2;1;780;4132;1;0;0;3;7;780;0;1942;0;98136;47,5324;-122,387;1100;5100
375000;"2014 Aug";3;1;980;7296;1;0;0;3;7;980;0;1967;0;98034;47,7292;-122,231;1280;7296
830000;"2014 Nov";4;2,25;2180;11056;1;0;0;3;8;1370;810;1963;0;98004;47,6042;-122,193;2090;8747
493000;"2014 June";4;1,75;2030;18295;1,5;0;0;4;7;2030;0;1975;0;98034;47,7326;-122,179;1970;7307
275000;"2014 Jul";3;1;1000;8018;1;0;0;3;7;1000;0;1969;0;98034;47,7285;-122,198;1270;8000
875000;"2014 Dec";3;2,5;1820;6848;1;0;0;4;7;1820;0;1953;0;98004;47,6287;-122,207;2080;11700
225000;"2014 Aug";4;1;1410;7000;1,5;0;0;3;7;1410;0;1963;0;98032;47,3767;-122,287;1540;7000
475000;"2014 Jul";4;2,5;1850;5444;2;0;0;5;7;1850;0;1981;0;98034;47,7227;-122,16;1540;5000
4e+05;"2014 May";3;1;1040;6250;1;0;0;3;7;1040;0;1942;0;98136;47,5526;-122,385;1770;6250
205000;"2015 Apr";3;1;970;7700;1;0;0;4;7;970;0;1959;0;98032;47,3793;-122,304;1160;8250
950000;"2015 Apr";4;2,25;2770;5320;2;0;1;3;9;2440;330;2013;0;98136;47,5283;-122,385;2100;6011
473600;"2014 Nov";4;1,5;1780;8400;1;0;0;3;7;1080;700;1969;0;98136;47,5173;-122,385;1660;8400
2200000;"2015 Jan";5;4;5840;11652;2;0;1;3;11;4410;1430;1988;0;98004;47,5835;-122,202;3120;13639
429950;"2014 Oct";3;1,75;1830;9758;1;0;0;3;8;1300;530;1977;0;98034;47,7107;-122,23;1850;8000
374000;"2014 Aug";3;2,5;1850;17808;1;0;0;4;8;1210;640;1982;0;98032;47,3631;-122,271;2260;16754
375000;"2014 Aug";3;2,5;1520;5649;2;0;0;4;7;1520;0;1989;0;98034;47,7221;-122,162;1540;5000
577000;"2015 Jan";3;2,25;2370;7878;2;0;0;3;8;2370;0;1985;0;98034;47,7281;-122,168;1870;7766
405500;"2014 Jul";2;2,75;1350;1252;2;0;0;3;8;1120;230;2006;0;98136;47,522;-122,39;1410;1265
412500;"2015 Mar";3;1,75;1660;10716;1;0;0;3;7;1100;560;1988;0;98034;47,7326;-122,234;1630;7626
920000;"2015 Mar";3;1;1410;9656;1;0;0;3;7;960;450;1953;0;98004;47,6354;-122,208;2410;9384
4e+05;"2014 Dec";3;1,75;1510;8385;1;0;0;3;7;1510;0;1968;0;98034;47,7279;-122,195;1570;7480
573300;"2015 Apr";2;1,75;1290;6600;1;0;2;3;7;870;420;1951;0;98136;47,531;-122,39;2380;7370
414500;"2015 Mar";3;1;1350;9450;1;0;0;3;7;1350;0;1979;0;98034;47,7186;-122,236;1460;9461
325000;"2014 Sep";3;1;1150;7486;1;0;0;3;7;1150;0;1970;0;98034;47,7261;-122,219;1510;7486
1989000;"2014 June";3;2,5;2880;13500;1;0;4;5;8;1520;1360;1950;0;98004;47,6281;-122,216;3710;20486
380000;"2015 Mar";5;3,25;3800;15500;1;0;0;3;7;2490;1310;1965;0;98032;47,3862;-122,28;2000;13980
1e+06;"2014 Jul";4;2;1780;15648;1,5;0;0;5;8;1780;0;1918;0;98004;47,5849;-122,198;2320;14963
309000;"2015 Apr";4;2;2240;9240;1;0;0;3;7;1120;1120;1968;0;98032;47,3666;-122,288;2040;8250
479000;"2015 Apr";4;2,5;2050;6705;1;0;0;4;7;1230;820;1973;0;98034;47,7242;-122,217;1610;7292
2230000;"2014 Jul";3;3;3620;28064;2;1;4;5;10;2370;1250;1977;0;98136;47,5516;-122,398;2550;34713
610000;"2014 May";4;3;2110;5000;1,5;0;2;4;7;1640;470;1930;0;98136;47,5195;-122,391;1380;5000
625000;"2014 Jul";4;3;2530;5625;1;0;0;3;8;1470;1060;1976;0;98034;47,7094;-122,233;1840;7070
415000;"2014 Nov";3;1,75;1640;6435;1;0;0;3;7;1190;450;1972;0;98034;47,7197;-122,217;1770;6930
588000;"2015 Mar";4;2,25;2510;NA;1;0;0;4;9;1810;700;1977;0;98034;47,7041;-122,241;2450;19250
740000;"2014 May";4;2,5;3430;10157;2;0;0;3;10;3430;0;2000;0;98034;47,723;-122,158;3480;10157
860000;"2014 Oct";3;1,75;2600;15064;1;0;0;4;8;1700;900;1967;0;98004;47,64;-122,204;2940;14984
725000;"2014 Dec";3;NA;940;8377;1;0;0;4;7;940;0;1952;0;98004;47,5974;-122,2;1710;6900
834800;"2014 Aug";3;3,5;3470;4171;3;0;0;3;9;3470;0;2008;0;98034;47,711;-122,229;3430;4268
465000;"2014 Nov";4;2;2000;6250;1,5;0;0;3;7;1480;520;1930;0;98136;47,5532;-122,389;1110;6250
521000;"2014 Oct";3;2;1840;6000;1;0;0;4;6;1840;0;1908;1944;98136;47,5508;-122,392;2010;6000
475000;"2014 Jul";5;2,5;2510;8050;1;0;0;4;7;1490;1020;1977;0;98034;47,7212;-122,172;1840;8471
750000;"2014 Oct";2;2;2180;21392;2;0;0;3;8;2180;0;1934;1979;98034;47,7162;-122,246;2890;22000
310000;"2014 Jul";3;2;2010;12950;1;0;0;3;8;2010;0;1953;0;98034;47,7222;-122,229;1490;NA
561000;"2014 Oct";3;1,75;1710;5000;1;0;0;4;7;1360;350;1918;0;98136;47,5492;-122,389;1490;6250
337000;"2014 Jul";2;1;1010;4000;1;0;0;3;7;1010;0;1947;0;98136;47,5311;-122,382;1480;4366
335000;"2015 Feb";3;1;990;6315;1;0;0;3;7;990;0;1970;0;98034;47,7116;-122,214;1450;6702
1500000;"2014 Aug";5;3,5;4370;12240;2;0;0;3;11;3270;1100;1990;0;98004;47,582;-122,199;2980;12800
269950;"2014 June";4;2,5;2540;8400;2;0;0;5;7;2540;0;1977;0;98032;47,3754;-122,277;1600;8050
270000;"2015 May";3;2,25;1740;7345;1;0;0;3;7;1380;360;1973;0;98032;47,3663;-122,285;1770;8250
360000;"2014 Jul";3;1,75;1300;7770;1;0;0;3;7;1300;0;1967;0;98034;47,7347;-122,192;1520;7600
265000;"2015 Feb";4;NA;1860;9112;1;0;0;4;NA;1110;750;1963;0;98032;47,3792;-122,282;1570;9112
426000;"2014 Sep";4;2,25;2120;7700;1;0;0;4;7;1490;630;1976;0;98034;47,7207;-122,165;1890;8203
340000;"2014 Sep";4;1,75;1900;7313;1;0;0;3;7;1900;0;1973;0;98034;47,7311;-122,232;1420;7384
250000;"2014 May";4;1,5;2500;6300;1;0;0;4;7;1500;1000;1961;0;98032;47,3781;-122,284;1720;8925
227000;"2014 Sep";3;1;1130;10018;1;0;0;4;6;1130;0;1954;0;98032;47,3733;-122,275;1770;7700
352000;"2015 Apr";3;1,75;1260;7200;1;0;0;3;7;1260;0;1971;0;98034;47,7189;-122,178;1460;7200
1050000;"2015 Apr";5;2,75;2520;18625;1;0;0;3;8;1660;860;1959;0;98004;47,6409;-122,207;3000;16624
723000;"2014 May";4;2,25;1960;8680;1;0;0;4;8;1290;670;1959;0;98004;47,6076;-122,192;2160;8680
1580000;"2015 May";4;2,75;3480;19991;2;0;2;4;10;2630;850;1979;0;98004;47,6354;-122,214;3770;20271
939000;"2014 Oct";3;3,5;2450;9248;2;0;4;3;8;1960;490;1933;1993;98136;47,5476;-122,397;2620;10207
365000;"2014 Nov";2;1,5;1160;8060;1;0;0;4;7;1160;0;1950;0;98136;47,5146;-122,386;1500;8060
502000;"2014 Oct";2;1;1570;4704;1,5;0;1;3;8;1570;0;1931;0;98136;47,5256;-122,392;1820;4704
423000;"2014 May";4;1,75;1880;7303;1;0;0;3;7;1010;870;1976;0;98034;47,7129;-122,203;1710;7200
1034500;"2014 June";4;2,5;2370;10858;2;0;0;3;9;2370;0;2003;0;98004;47,6336;-122,192;2510;21673
348500;"2014 Dec";4;1,75;1870;7575;1;0;0;3;7;1480;390;1972;0;98034;47,7205;-122,218;1670;7575
430000;"2015 Apr";4;1,5;1810;7200;1;0;0;3;7;1810;0;1966;0;98034;47,7207;-122,186;2060;7200
1770000;"2015 Mar";3;2,5;2580;14603;1;0;2;4;9;2580;0;1951;0;98004;47,6199;-122,212;2410;14347
270000;"2014 Sep";4;2,75;2440;7150;1;0;0;3;7;1200;1240;1963;1985;98032;47,3662;-122,282;1790;7150
375000;"2015 Apr";3;1;1310;8400;1;0;0;3;7;1310;0;1972;1989;98034;47,7253;-122,197;1680;8000
169000;"2014 Oct";3;1,75;1720;9775;1;0;0;3;8;1720;0;1978;0;98032;47,3731;-122,286;1970;8400
279950;"2015 Mar";3;1,75;1720;9775;1;0;0;3;8;1720;0;1978;0;98032;47,3731;-122,286;1970;8400
1950000;"2015 Jan";4;2,75;4020;18745;2;0;4;4;10;2830;1190;1989;0;98004;47,6042;-122,21;3150;20897
340000;"2014 Dec";3;2;1870;3378;1;0;0;3;7;1120;750;1913;0;98136;47,5371;-122,393;1870;1872
1900000;"2014 Oct";4;2,75;4280;12668;2;0;0;3;9;3900;380;1947;2008;98004;47,6185;-122,219;3590;12670
350000;"2014 Jul";2;1,75;1080;7242;2;0;0;4;7;1080;0;1984;0;98034;47,7065;-122,235;1800;7321
1300000;"2014 Jul";4;1,75;2610;21600;1;0;0;4;8;2610;0;1966;0;98004;47,6245;-122,227;2920;20330
1085000;"2015 Apr";3;2,5;2840;7500;2;0;3;3;11;2840;0;1997;0;98034;47,7049;-122,224;2580;5918
467500;"2015 Feb";2;1,75;1490;4800;1;0;0;4;7;750;740;1918;0;98136;47,5496;-122,391;1400;6000
1398000;"2015 Feb";3;2,5;2910;10044;2;0;0;4;10;2910;0;1989;0;98004;47,5845;-122,199;2420;12287
2300000;"2014 Aug";7;4,75;5310;8816;2;0;0;3;10;3650;1660;2013;0;98004;47,6221;-122,208;2920;10610
442500;"2014 Nov";4;2,25;1840;7575;1;0;0;4;7;1390;450;1973;0;98034;47,7328;-122,198;1820;7500
513000;"2015 Apr";4;2,5;1930;8040;1;0;0;3;7;1380;550;1978;0;98034;47,7283;-122,218;2080;7200
635250;"2014 Oct";3;2,25;2210;22040;1;0;0;5;8;1510;700;1976;0;98004;47,5904;-122,194;2470;14258
640500;"2015 May";3;1;1070;4505;1;0;2;4;7;1070;0;1919;0;98136;47,5305;-122,384;1380;4505
780000;"2015 Jan";4;2,5;3020;15164;1;0;0;4;8;1730;1290;1976;0;98004;47,5882;-122,192;2600;11556
436000;"2014 Aug";4;2;1600;15044;1;0;0;3;7;1600;0;1972;0;98034;47,72;-122,216;1660;8102
658000;"2015 Jan";2;1;1010;14244;1;1;4;1;5;1010;0;1926;0;98136;47,5476;-122,399;1820;15792
450000;"2015 Feb";3;1,5;1340;7200;1;0;0;3;7;1340;0;1972;0;98034;47,718;-122,193;1730;8820
990000;"2014 Nov";4;2,5;3140;11049;2;0;0;3;10;3140;0;1988;0;98004;47,5817;-122,192;2750;11049
839000;"2014 May";3;1;1230;12305;1;0;0;3;7;1230;0;1955;1990;98004;47,6095;-122,195;2100;7960
539500;"2014 Dec";4;2,25;2280;8550;1;0;0;3;8;1660;620;1977;0;98034;47,701;-122,231;2590;9500
480000;"2014 Aug";4;2,25;1770;7000;1;0;0;5;7;1770;0;1972;0;98034;47,7193;-122,218;1780;6500
273500;"2015 Jan";3;1,5;2000;15265;1;0;0;3;8;1540;460;1967;0;98032;47,387;-122,281;1920;NA
